"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"HR","2",1,"RURAL",61,90,0,4,0,0,3.5,3,7.5
"HR","2",1,"RURAL",61,90,0,0,0,0,9.285714286,3,9.285714286
"HR","2",1,"RURAL",61,90,0,5.333333333,0,0,3,3,8.333333333
"HR","2",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","2",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","2",1,"RURAL",61,90,0,0,0,0,7.142857143,3,7.142857143
"HR","2",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","2",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","2",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","2",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","2",1,"RURAL",61,90,0,0,0,0,11.25,3,11.25
"HR","1",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","1",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","1",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","1",1,"RURAL",61,90,0,0,0,0,6,3,6
"HR","1",1,"RURAL",61,85,0,2.5,0,0.071428571,5.714285714,3,8.285714285
"HR","1",1,"RURAL",61,90,0,8.75,0,0,0,3,8.75
"HR","1",1,"RURAL",61,90,0,0,0,0,12.5,3,12.5
"HR","1",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","3",1,"RURAL",61,90,0,5,0,0,0,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,2.666666667,3,2.666666667
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,4.5,3,4.5
"HR","3",1,"RURAL",61,90,0,0,0,0,12.5,3,12.5
"HR","3",1,"RURAL",61,90,0,0,0,0,7.6,3,7.6
"HR","3",1,"RURAL",61,90,0,6,0,0,0,3,6
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,8.333333333,2,8.333333333
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,7.5,2,7.5
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,54,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,60,0,7,0,0,0,2,7
"HR","18",1,"RURAL",61,60,0,5.833333333,0,0,0.833333333,2,6.666666666
"HR","18",1,"RURAL",61,60,0,0,0,0,8.888888889,2,8.888888889
"HR","18",1,"RURAL",61,56,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,60,0,0,0,0,9.166666667,2,9.166666667
"HR","18",1,"RURAL",61,60,0,0,0,0,7.5,2,7.5
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,7.777777778,2,7.777777778
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,5,2,5
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,4,2,4
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,7.5,2,7.5
"HR","Faridabad",1,"RURAL",61,44,0,0,0,0,9,2,9
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,6,2,6
"HR","Faridabad",1,"RURAL",61,60,0,5,0,0,3.333333333,2,8.333333333
"HR","Faridabad",1,"RURAL",61,60,0,7.5,0,0,0,2,7.5
"HR","17",2,"RURAL",62,90,0,0,0,0,7.5,3,7.5
"HR","17",2,"RURAL",62,60,0,0,0,0,6,2,6
"HR","17",2,"RURAL",62,60,0,0,0,0,7.5,2,7.5
"HR","17",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","17",2,"RURAL",62,60,0,0,0,0,7.5,2,7.5
"HR","17",2,"RURAL",62,60,0,0,0,0,7.5,2,7.5
"HR","17",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,8.75,2,8.75
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,7.272727273,2,7.272727273
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,7,2,7
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,6.428571429,2,6.428571429
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,7.777777778,2,7.777777778
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","Faridabad",1,"RURAL",61,60,0,0,0,0,8,2,8
"HR","18",1,"RURAL",61,60,0,8.75,0,0,0,2,8.75
"HR","18",1,"RURAL",61,60,0,8.75,0,0,0,2,8.75
"HR","18",1,"RURAL",61,60,0,0,0,0,6.25,2,6.25
"HR","18",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","18",1,"RURAL",61,60,0,5.833333333,0,0,3.333333333,2,9.166666666
"HR","18",1,"RURAL",61,60,0,0,0,0,8.333333333,2,8.333333333
"HR","16",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,58,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,60,0,7,0,0,3,2,10
"HR","16",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,60,0,0,0,0,9.333333333,2,9.333333333
"HR","16",2,"RURAL",62,60,0,0,0,0,7,2,7
"HR","16",2,"RURAL",62,60,0,0,0,0,10.71428571,2,10.71428571
"HR","16",2,"RURAL",62,60,0,0,0,0,9.166666667,2,9.166666667
"HR","16",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","16",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,60,0,0,0,0,9.666666667,2,9.666666667
"HR","16",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","16",2,"RURAL",62,60,0,0,0,0,8.888888889,2,8.888888889
"HR","16",2,"RURAL",62,60,0,7,0,0,0,2,7
"HR","16",2,"RURAL",62,60,0,0,0,0,8,2,8
